File Name,Quantity List
SOUR_CREAM_(light)_5223.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
MANCHEGO_CHEESE_5106.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, '0.4\xa0—\xa00.6', '0.2\xa0—\xa01', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1.6\xa0—\xa04.4', -1, -1, -1, -1, '0.5\xa0—\xa01.4', '0.4\xa0—\xa00.6', -1, -1, -1, '0.9\xa0—\xa01.9', -1, -1, '14.1\xa0—\xa023.5', -1, '23.4\xa0—\xa033.7', -1, '27.3\xa0—\xa031.6', -1, '3.9\xa0—\xa05.9', -1, '1.7\xa0—\xa02.9', -1, -1, -1, -1, -1, -1, -1, '1.3\xa0—\xa02.2', '1.2\xa0—\xa01.7', '2.5\xa0—\xa03.5', '2.4\xa0—\xa02.9', '1.1\xa0—\xa02.3', '3.1\xa0—\xa03.7', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CHEDDAR_CHEESE_(age_3_months)_4903.html,"['present', 'trace', '900\xa0\xa0900', '1500\xa0\xa01500', '1600\xa0\xa01600', '80\xa0\xa080', '2100\xa0\xa02100', '520\xa0\xa0520', '1200\xa0\xa01200', 'present', '240\xa0\xa0240', '280\xa0\xa0280', 'present', '300\xa0\xa0300', '3400\xa0\xa03400']"
CHEDDAR_CHEESE_(age_27_months)_4908.html,"['7200\xa0\xa07200', '260\xa0\xa0260', '350\xa0\xa0350', '230\xa0\xa0230', '70\xa0\xa070', '1000\xa0\xa01000', 'trace', '7100\xa0\xa07100', '5200\xa0\xa05200', '3600\xa0\xa03600', 'trace', '900\xa0\xa0900', '3000\xa0\xa03000', '5000\xa0\xa05000', 'trace', '400\xa0\xa0400', '1700\xa0\xa01700', '1300\xa0\xa01300', '900\xa0\xa0900', '1600\xa0\xa01600', '2200\xa0\xa02200', '2700\xa0\xa02700', 'trace', '19400\xa0\xa019400', 'trace']"
HOLSTEIN_CHEESE_5121.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
EDAM_CHEESE_5127.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CREAM_5240.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.001\xa0—\xa00.004', '0.001\xa0—\xa00.004', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.35\xa0—\xa00.51', '0.15\xa0—\xa00.18', '0.025\xa0—\xa00.045', '0.017\xa0—\xa00.018', -1, '0.004\xa0—\xa00.007', -1, -1, -1, -1, -1, -1, '<40', '900', '180', '8410', '<4', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.12', -1, -1, -1, -1, -1, -1, '0.021\xa0—\xa00.055', -1, '0.012\xa0—\xa00.27']"
CHEDDAR_CHEESE_(age_8_months)_4905.html,"['2100\xa0\xa04100', 'trace', 'trace', '290\xa0\xa0290', 'trace', '820\xa0\xa0820', 'trace', '4600\xa0\xa04600', '1700\xa0\xa07800', '1800\xa0\xa04200', '300\xa0\xa03500', 'trace\xa0\xa06600', '4600\xa0\xa012400', '580\xa0\xa02100', 'trace', '240\xa0\xa02600', '5900\xa0\xa05900', '2700\xa0\xa02700', '1800\xa0\xa01800', '420\xa0\xa03000', '550\xa0\xa01100', 'present', '390\xa0\xa02200', '800\xa0\xa0800', '4400\xa0\xa04400', '0\xa0\xa01400', '2600\xa0\xa05800']"
DOMIATI_CHEESE_5113.html,"['6.3\xa0—\xa09.1', '0.4\xa0—\xa00.6', '0.03\xa0—\xa00.09', 'trace\xa0—\xa00.055', 'trace\xa0—\xa00.025', '237\xa0—\xa0476', '7.7\xa0—\xa033.5', '1.2\xa0—\xa01.7', '0.3\xa0—\xa01.7', '0.5\xa0—\xa01.1', '0.1\xa0—\xa00.25', '0.4\xa0—\xa01.4', '0.3\xa0—\xa01', 'trace', '0.01\xa0—\xa00.02', '0.02\xa0—\xa00.04', '1.2\xa0—\xa06.8', '0.04\xa0—\xa00.17', '0.03\xa0—\xa00.09', '1.1\xa0—\xa04.9', 'trace\xa0—\xa00.1', '1.2\xa0—\xa04.8', 'trace', 'trace\xa0—\xa00.1', '1.2\xa0—\xa04.1', '6.1\xa0—\xa010.7', '9.8\xa0—\xa019.6', '5.1\xa0—\xa06.9', '19.5\xa0—\xa041.6', '2.9\xa0—\xa04.3', 'trace\xa0—\xa01.7', '35.4\xa0—\xa066.3', 'trace', '3.4\xa0—\xa07.6', '1\xa0—\xa03.8', '125.7\xa0—\xa0211.6', 'trace\xa0—\xa01.3', 'trace\xa0—\xa01.2', '26.9\xa0—\xa039.5', '82.2\xa0—\xa0118.1', '3.9\xa0—\xa08.3', 'trace', '0.9\xa0—\xa01.3', '0.3\xa0—\xa00.45', '0.1\xa0—\xa00.45', '0.07\xa0—\xa00.1', '0.02\xa0—\xa00.09', '0.02\xa0—\xa00.2', '0.6\xa0—\xa00.7', '0.13\xa0—\xa00.63', 'trace\xa0—\xa00.04']"
GRUYERE_de_COMTE_CHEESE_5104.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.005\xa0—\xa00.056', '0.004\xa0—\xa00.15', '0.011\xa0—\xa00.346', '0.025\xa0—\xa00.671', -1, '0.128\xa0—\xa01.445', -1, -1, -1, -1, -1, -1, -1, -1, '0.001\xa0—\xa00.1', '0.001\xa0—\xa00.117', -1, '0.002\xa0—\xa00.928', -1, '0.008\xa0—\xa00.442', -1, '0.008\xa0—\xa00.411', -1, -1, -1, '0.004\xa0—\xa00.241', -1, -1, -1, -1, -1, -1, -1, -1, '0.002\xa0—\xa00.075', -1, -1, -1, -1, -1, '0\xa0—\xa00.012', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.007\xa0—\xa00.38', '0.002\xa0—\xa00.106', -1, '0.089\xa0—\xa02.463', -1, '0.005\xa0—\xa00.142', '0.006\xa0—\xa00.089', '0.005\xa0—\xa00.062', '0.004\xa0—\xa00.073', '0.005\xa0—\xa00.738', -1, -1, -1, '0.003\xa0—\xa00.031', '0.004\xa0—\xa00.229', -1, -1, -1, '0.001\xa0—\xa00.051', '0.003\xa0—\xa00.057', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.025\xa0—\xa01.098', '0.001\xa0—\xa00.036', -1, '0.007\xa0—\xa00.123', '0.049\xa0—\xa00.326', -1, -1, -1, '0.013\xa0—\xa00.094', -1, '0.002\xa0—\xa00.018', -1, '0.001\xa0—\xa00.084', '0.001\xa0—\xa00.054', -1, -1, -1, -1, -1, -1, -1, -1, '0.218\xa0—\xa02.616', '0.008\xa0—\xa00.119', '0.005\xa0—\xa00.092', -1, '0.337\xa0—\xa01.742', '0.001\xa0—\xa00.074', -1, -1, '0.002\xa0—\xa00.029', '0.017\xa0—\xa00.646', -1, '0.131\xa0—\xa02.513', '0.006\xa0—\xa00.12', '0.177\xa0—\xa01.349', -1, -1, '0.0003\xa0—\xa00.056', '500\xa0—\xa01040', '270', -1, '80\xa0—\xa0450', -1, '70\xa0—\xa0150', '160', '20\xa0—\xa090', -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.389', -1, -1, '0.001\xa0—\xa01.36', -1, -1, -1, -1, '0\xa0—\xa00.143', -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.009\xa0—\xa00.215', -1, -1, -1, -1, '0.001\xa0—\xa00.109', '0.005\xa0—\xa00.066', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.02\xa0—\xa00.642', -1, -1, '0\xa0—\xa00.023', -1, -1, -1, '0.0005\xa0—\xa00.026', '0.001\xa0—\xa00.027', '0.001\xa0—\xa00.031', -1, -1, -1, -1, -1, -1, '0.001\xa0—\xa00.049', '0.012\xa0—\xa00.08', '0.008\xa0—\xa00.162', -1, -1, -1, '0.002\xa0—\xa00.089', '0.003\xa0—\xa00.209', -1, '0.484\xa0—\xa010.635', -1, -1, -1, -1, '0.001\xa0—\xa00.057', '0.006\xa0—\xa00.045', '0.002\xa0—\xa00.041', -1, '0.015\xa0—\xa00.984', -1, '0.026\xa0—\xa00.364', '0.015\xa0—\xa02.164', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.045', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
MILK_PASTEURIZED_(cow)_5233.html,"['0.006', '0.018', '0.008', '0.018', '0.078', '0.002', '0.015', '0.028', '0.004', '0.005', '0.022', '0.168', '0.207', '0.178', '0.032', '0.085', '0.006', '0.003', '0.007', '0.063', '0.006', '0.003', '0.08', '0.005', '<0.016\xa0—\xa00.025', '<0.002\xa0—\xa00.009']"
"CREAM_CHEESE_(cholesterol-removed,_fresh)_5132.html","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CHEDDAR_CHEESE_(age_1_month)_4901.html,"['1000\xa0\xa01300', 'trace', 'trace', 'trace\xa0\xa050', 'trace', '100\xa0\xa0100', 'trace', '1\xa0\xa0200', '500\xa0\xa01300', '700\xa0\xa0900', 'trace\xa0\xa01400', 'trace', '1\xa0\xa01700', '300\xa0\xa0570', 'trace', 'trace\xa0\xa0300', '1\xa0\xa0100', 'trace\xa0\xa0500', '100\xa0\xa0200', '300\xa0\xa01300', 'trace\xa0\xa0220', '1\xa0\xa0390', 'trace', '1\xa0\xa0100', 'trace', '2200\xa0\xa02200']"
"AUBERGINE,_EGGPLANT_(Solanum_melongena_L.)_19400.html","['0.00012', 'trace', '0.00013', -1, '0.00001', '0.00001', 'trace', '0.00001', '0.00002', 'trace', '0.00002', '0.00003', '0.00006', '0.00001', '0.00011', '0.00005', '0.0001', 'trace', '0.00001', -1, '0.00002', '0.00008', 'trace', 'trace', '0.00014', '0.00002', '0.00001', '0.0004', -1, '0.00002', -1, -1, '0.00003', '0.00008', -1, -1, -1, -1, '0.00011', '0.00002', '0.00003', -1, '0.00002', '0.00005', -1]"
GREEN_SOYBEAN_(edamame)_8230.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
PARSNIP_ROOT_(raw)_11310.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0055\xa0—\xa00.0096', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
BEANS_(heated)_9220.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
POTATO_(French_fried)_2530.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa05.912', -1, '0\xa0—\xa010.599', '0\xa0—\xa02.716', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.0157\xa0—\xa00.021', '0.138\xa0—\xa00.237', '0.111\xa0—\xa00.178', -1, -1, -1, -1, '0.449\xa0—\xa01.533', '4.115\xa0—\xa06.34', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.306', -1, -1, -1, -1, -1, -1, '0.0039\xa0—\xa00.0069', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa05.533', '0\xa0—\xa01.785', '0\xa0—\xa00.42', -1, '0\xa0—\xa00.808', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.579\xa0—\xa00.592', '0.0419\xa0—\xa00.057', '0\xa0—\xa00.0054', -1, -1, -1, '0.0414\xa0—\xa00.043', -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.0086', -1, -1, '0\xa0—\xa01.24', -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.00033', -1, -1, '0.783\xa0—\xa03.915', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0\xa0—\xa00.0052', '2.591\xa0—\xa02.778', -1, -1, -1, -1, -1, -1, '0.278\xa0—\xa00.771', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CELERY_ROOT_(Apium_graveolens_L._var._rapaceum)_2020.html,"[-1, -1, -1, -1, '9.5', -1, -1, '0.1', '5.3', -1, -1, 'trace\xa0—\xa00.09', -1, -1, '0.6', '0.4', '0.1', '1.1', '0.8\xa0—\xa026.8', 'trace', 'trace', '0.008\xa0—\xa00.7', '0.3\xa0—\xa013.9', 'trace', 'trace', '0.04\xa0—\xa00.4', '0.08\xa0—\xa00.4', -1, '0.02\xa0—\xa02.2', -1, '0.03\xa0—\xa02.5', '0.4', '0.08', '0.09', '0.04', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.009', -1, '0.004', -1, -1, -1, -1, -1, -1, -1, '0.4', '0.5', -1, '0.1\xa0—\xa03', '1.2', -1, -1, -1, -1, -1, -1, -1, '70', -1, 'trace', '4.5\xa0—\xa030', '1.2', '5', 'trace', '1.5\xa0—\xa040', '0.7\xa0—\xa03', 'trace', 'trace', '0.2']"
WATER_SPINACH_STEM_(ipomoea_aquatica_Forsk.)_32010.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
RADISH_(fermented)_12620.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ASPARAGUS_(raw)_1710.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '35', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '<0.05', -1, -1, '<0.05', '0.2', '0.05', '<0.05', '<0.05', '<0.05', '0.6', '0.05', -1, '0.1', -1, -1, -1, -1, '3\xa0—\xa05', '7', '0.05', -1, '0.06', '<0.05', -1, -1, '0.3', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
SOYA-BEAN_OIL_8260.html,"['0.013', -1, '0.074', '0.0022', -1, -1, -1, -1, -1, -1, '0.0004', '0.0052', -1, -1, -1, '0.0007', '0.0015', '0.0039', '0.0003', '<0.00005', '0.0018', -1, -1, '<0.001', -1]"
"PAPRIKA,_BELL_SWEET_PEPPER(capsicum_annuum)_uncat._2610.html","[-1, -1, -1, -1, -1, '0.2\xa0—\xa00.9', -1, -1, -1, 'trace', -1, -1, -1, -1, '0.2', -1, -1, -1, -1, -1, 'trace', 'trace', -1, -1, -1, -1, -1, -1, -1, 'trace', -1, -1, 'trace', -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, 'trace', -1, 'trace', -1, -1, -1, -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.006', -1, -1, -1, -1, -1, -1, -1, -1, '0.06', '0.003\xa0—\xa00.06', '0.04', '0.08', -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.01', -1, -1, '0.02', '0.3', -1, -1, -1, -1, -1, -1, -1, '0.06\xa0—\xa00.2', 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'trace\xa0—\xa00.01', 'trace\xa0—\xa00.006', -1, '0.003', -1, -1, -1, '0.005', -1, -1, -1, -1, -1, 'trace', 'trace', 'trace', -1, 'trace\xa0—\xa00.1', -1, -1, '0.004\xa0—\xa00.01', '0.01\xa0—\xa00.04', '0.02\xa0—\xa00.2', '0.01', 'trace', -1, -1, -1, -1, -1, 'trace', -1, -1, -1, -1, -1, -1, 'trace\xa0—\xa00.04', '0.006\xa0—\xa00.05', -1, -1, -1, -1, '0.004\xa0—\xa00.04', '0.3', '0.01', -1, 'trace', 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.03', -1, 'trace', 'trace', -1, -1, -1, 'trace', 'trace', 'trace', -1, -1, 'trace', -1, -1, -1, -1, -1, 'trace', -1, -1, -1, -1, -1, -1, 'trace', -1, 'trace', 'trace', -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, 'trace', -1, -1, -1, -1, -1, -1, -1, '0.2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.09\xa0—\xa00.12', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'trace', 'trace\xa0—\xa00.03', '0.02\xa0—\xa00.05', -1, -1, -1, '0.005', -1, -1, -1, -1]"
SOYBEAN_8210.html,"['0.003', -1, -1, -1, '0.004', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.004', '0.24', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.008', -1, -1, '0.005', -1, -1, -1, -1, -1, '0.02\xa0—\xa06', '0.02\xa0—\xa04.4', -1, -1, -1, -1, -1, -1, '2.2', -1, -1, '0.4\xa0—\xa00.9', '0.8', -1, -1, '1.2\xa0—\xa01.6', -1, -1, -1, '0.9\xa0—\xa01.2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.002\xa0—\xa00.8', -1, -1, -1, -1, -1, -1, -1, '0.002\xa0—\xa00.4', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.004\xa0—\xa01.6', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'trace', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.4', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'trace', -1, '0.05', '0.002', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.01', '0.03', '0.004', '0.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
CHILI_PEPPER_PERICARP_(C._chinense×C._frutescens)_2627.html,"['22.68', '9.8', '3583.72', '6322.96', '1456.56', '1553.16']"
SAUERKRAUT_2800.html,"[-1, -1, -1, -1, -1, -1, -1, -1, '0.1', '0.1', '1.4', '10.9', '10', -1, -1, -1, -1, -1, '20', '20', '40', '100\xa0—\xa0200', -1, -1, -1, -1, -1, -1, -1, -1]"
CHINESE_CABBAGE_21320.html,"[-1, -1, '22', -1, '2.1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1.4', '1.9', -1, -1, -1, '1.1', -1, '21', -1, -1, -1, -1, -1, -1, -1, '2.9']"
PARSLEY_LEAVES_4210.html,"[-1, -1, -1, -1, '2.7', '5.2', '17.98\xa0—\xa0302', 'trace', '1.8\xa0—\xa051.2', 'trace\xa0—\xa0867.2', '1.6', '9.6\xa0—\xa029', -1, '6\xa0—\xa0148.1', '6\xa0—\xa0252', '56.35\xa0—\xa0640.7', '1.9', -1, '69.2', '6.3\xa0—\xa011.9', 'trace\xa0—\xa04.3', '33.3', -1, '0.1\xa0—\xa0353', '1.2\xa0—\xa0127.8', '1.2', '4.2\xa0—\xa012.9', '0.6\xa0—\xa024', '0.6\xa0—\xa018.7', 'trace\xa0—\xa014', -1, '36.8', '3.6\xa0—\xa030.1', '12.9', 'trace', -1, 'trace', -1, -1, 'trace', -1, -1, -1, -1, 'trace', '0.8\xa0—\xa097.8', '7.185\xa0—\xa0500.6', -1, -1, -1, -1, '0.375\xa0—\xa06.4', -1, '0.282\xa0—\xa00.694', '47.3', -1, '1.7\xa0—\xa0117.2', 'trace', 'trace', '40.6', -1, -1, '7.9', -1, '0.2\xa0—\xa00.248', '2.962\xa0—\xa05.895', -1, -1, '0.853\xa0—\xa01.058', '2.4', 'trace', '4.8', '1.7\xa0—\xa020.4', -1, '4.9', -1, '0.003\xa0—\xa00.0085', '0.0009\xa0—\xa00.001', 'trace\xa0—\xa06.4', '0.116\xa0—\xa0133.3', -1, -1, '0.058\xa0—\xa00.164', -1, -1, '0.0014\xa0—\xa00.0018', '0.0077\xa0—\xa00.01', '0.175\xa0—\xa00.26', -1, -1, -1, -1, -1, '18.5', '20\xa0—\xa01435', 'trace\xa0—\xa01275', -1, '3.6', 'trace', -1, -1, '33.6']"
LAMB'S_LETTUCE_(Valerianella_locusta)_20800.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', -1, -1, -1, '0.2\xa0—\xa00.5', -1, '0.2\xa0—\xa00.5', -1, -1, '0.2\xa0—\xa00.5', '1', '0.2\xa0—\xa00.5', '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', -1, -1, '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', -1, -1, -1, -1, '0.03\xa0—\xa00.2', '0.5\xa0—\xa01', -1, -1, '0.5\xa0—\xa01', -1, '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', -1, '0.03\xa0—\xa00.2', '1', '0.2\xa0—\xa00.5', -1, -1, -1, -1, -1, '0.03\xa0—\xa00.2', -1, '0.2\xa0—\xa00.5', -1, -1, -1, -1, -1, '0.03\xa0—\xa00.2', -1, -1, '0.03\xa0—\xa00.2', -1, '0.03\xa0—\xa00.2', '0.2\xa0—\xa00.5', '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', '0.03\xa0—\xa00.2', -1, '0.5\xa0—\xa01', -1, -1, '0.5\xa0—\xa01', '1', -1, '0.03\xa0—\xa00.2', -1, -1, -1, '0.03\xa0—\xa00.2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '0.03\xa0—\xa00.2']"
TURNIP_21310.html,"[-1, -1, -1, '<1\xa0—\xa05', '<1', '1\xa0—\xa05', -1, '0\xa0—\xa01', '1\xa0—\xa05', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '37.4\xa0—\xa063', -1, -1, -1, -1, -1, -1, -1, -1]"
OKRA_(Hibiscus_esculentus_L.)_20900.html,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
GLOBE_ARTICHOKE_(Cynara_scolymus_L.)_11610.html,"['0.0001', '0.0002', '<0.0001', '0.0011', '0.00017\xa0—\xa00.0002', '<0.0001', '0.0068\xa0—\xa00.007', '0.0001', '0.0032', '0.0007', '<0.0001', '0.0003', 'trace', '0.0001', '<0.0001', '<0.0001', -1, -1, '0.00037', '0.0001\xa0—\xa00.00046', '0.0002\xa0—\xa00.00022', '<0.0001\xa0—\xa00.0006', '0.00007', '0.00017\xa0—\xa00.0059', '<0.0001', '0.00003', 'trace\xa0—\xa00.00003', '0.00009\xa0—\xa00.0003', '0.0002\xa0—\xa00.00027', '0.00003', '0.00003', '0.0001', '0.00003', '0.00007', '0.00014', '0.0012\xa0—\xa00.0028', '0.00002', '0.00002', '0.00014', '0.0001', '0.00003\xa0—\xa00.0001', '0.00002', '<0.0001', '0.0002', '0.00034\xa0—\xa00.00085', '0.00015', '<0.0001\xa0—\xa00.00034', '0.00009']"
WASABI_(Wasabi_japonica)_(Japanese_horseradish)_21200.html,"[-1, -1, -1, -1, -1, -1, '7.6', '1880\xa0—\xa09585', -1, '3.9', '13', '25', '31', '8', '0.6', '0.5\xa0—\xa013', '<0.5', '1.5', '4.8', '0.9', -1, -1, -1, -1]"
